id,weight,movieid_id,genres
63,0.5,tt0048992,Horror|Sci-Fi|Western
64,0.5,tt0049363,Crime|Horror|Sci-Fi
65,0.5,tt0049949,Drama|Film-Noir
66,0.5,tt0052969,Horror|Sci-Fi
67,0.5,tt0054462,Horror|Sci-Fi
68,0.5,tt0056048,Musical
69,0.5,tt5607028,Action|Adventure|Fantasy
70,0.5,tt0056405,Horror|Sci-Fi
71,0.5,tt0056415,Horror
72,0.5,tt0056600,Horror|Sci-Fi
73,0.5,tt0056905,Comedy|Drama|War
74,0.5,tt0059037,Drama
75,0.5,tt0059043,Drama|Horror|Thriller
76,0.5,tt0059749,Drama|Thriller
77,0.5,tt0060420,Comedy|Drama
78,0.5,tt0061549,Children|Horror|Sci-Fi
79,0.5,tt0069995,Drama|Horror|Thriller
80,0.5,tt0071647,Sci-Fi
81,0.5,tt0073043,Horror|Sci-Fi
82,12,tt0073540,Drama|Mystery
83,210.5,tt0073629,Comedy|Horror|Musical|Sci-Fi
84,21.5,tt0073692,Comedy|Drama|Romance
85,21,tt0073812,Musical
86,3,tt0073906,Adventure
87,4,tt0074121,Animation|Comedy|Fantasy|Musical
88,5.5,tt0074256,Children|Comedy|Crime|Musical
89,7,tt0074291,Drama|Romance
90,4,tt0074483,Crime
91,5,tt0074605,Documentary
92,4,tt0074806,Drama|Mystery|Thriller
93,45,tt0074860,Crime|Drama|Thriller
94,3,tt0074991,Mystery|Thriller
95,6.5,tt0075147,Adventure|Drama|Romance
96,4.5,tt0075202,Action|Adventure|Drama
97,2,tt0075261,Horror|Romance
98,3.5,tt0075404,Drama|War
99,12,tt0075610,Documentary
100,33.5,tt0756683,Drama|Sci-Fi
101,2,tt0075704,Horror
102,4,tt0075807,Adventure|Children|Comedy
103,6,tt0758746,Horror
104,41.5,tt0758774,Action|Drama|Thriller
105,3.5,tt0075936,Comedy|Crime
106,4,tt0760329,Adventure|Children|Fantasy
107,4,tt0076085,Drama|War
108,2,tt0076172,Drama
109,15.5,tt0762111,Documentary
110,9,tt0762125,Adventure|Animation|Children|Comedy|Sci-Fi
111,4,tt0076245,Drama
112,3,tt0076360,Action|Drama|Thriller|Western
113,2.5,tt0076451,Drama|Musical|Romance
114,4,tt0765120,Drama|Romance
115,144.5,tt0765429,Crime|Drama|Thriller
116,4,tt0765458,Adventure|Fantasy|Thriller
117,41.5,tt0076618,Adventure|Animation|Children|Crime|Drama
118,27,tt0076723,Comedy
119,1062,tt0076759,Action|Adventure|Sci-Fi
120,4,tt0076843,Drama|Romance
121,7,tt0770752,Action|Adventure|Comedy|Romance
122,7.5,tt0077189,Action
123,13,tt0772251,Action|Adventure|Thriller
124,18,tt0077280,Drama
125,3,tt0077321,Comedy
126,11.5,tt0077394,Horror
127,164.5,tt0077416,Drama|War
128,3.5,tt0077533,Documentary|Horror
129,3.5,tt0077559,Action
130,12.5,tt0077594,Action
131,42.5,tt0077663,Comedy
132,10.5,tt0077713,Horror|Thriller
133,44.5,tt0077766,Horror|Thriller
134,4,tt0077914,Drama|Horror
135,7,tt0779982,Comedy|Horror
136,170.5,tt0780536,Comedy|Crime|Drama|Thriller
137,5.5,tt0078062,Horror|Sci-Fi
138,3.5,tt7808620,Comedy
139,6.5,tt0078163,Comedy|Crime
140,4.5,tt0078350,Action|Horror|Sci-Fi
141,40.5,tt0078480,Adventure|Animation|Children|Drama|Fantasy
142,0.5,tt0784972,Comedy
143,5,tt0078588,Documentary
144,2,tt0787470,Comedy
145,24.5,tt0078754,Drama|Fantasy|Musical
146,451.5,tt0078788,Action|Drama|War
147,6,tt0078856,Adventure
148,23.5,tt0078869,Children|Sci-Fi
149,45,tt0078902,Comedy|Drama
150,3,tt0078908,Horror
151,0.5,tt0078937,Action|Drama
152,0.5,tt0078938,Action|Crime
153,3,tt0078950,Drama
154,8.5,tt0790628,Comedy
155,67.5,tt0790636,Drama
156,41,tt0790724,Action|Crime|Thriller
157,4.5,tt0079073,Horror|Romance
158,5,tt0079095,Drama
159,26.5,tt0079116,Drama|Thriller
160,11,tt0079239,Drama
161,3.5,tt0079240,Action|Adventure|Comedy|Crime|Drama
162,2.5,tt0079285,Sci-Fi|Thriller
163,6,tt0079315,Action|Comedy
164,1.5,tt0079453,Comedy|Fantasy|Horror
165,349.5,tt0079470,Comedy
166,29.5,tt0795176,Documentary
167,135.5,tt0079522,Comedy|Drama|Romance
168,0.5,tt0795351,Horror|Thriller
169,29,tt0079540,Comedy
170,41.5,tt0795421,Comedy|Musical|Romance
171,81.5,tt0079574,Action|Adventure|Sci-Fi|Thriller
172,3,tt0079576,Comedy
173,228,tt0796366,Action|Adventure|Sci-Fi|IMAX
174,7,tt0079638,Drama
175,4,tt0079679,Comedy|Drama
176,40.5,tt0079714,Horror|Sci-Fi
177,6,tt0079766,Drama|Musical
178,3,tt0079781,Comedy
179,3,tt0798722,Action|Drama|Thriller
180,5,tt0079902,Crime
181,0.5,tt0079946,Action|Adventure|Fantasy|Sci-Fi
182,34,tt0799934,Comedy
183,1,tt0800022,Drama|Sci-Fi
184,147,tt0800039,Comedy|Romance
185,2.5,tt0800241,Crime|Drama|Thriller
186,15,tt0080025,Sci-Fi|Thriller
187,30,tt0800320,Action|Adventure|Drama|Fantasy
188,119.5,tt0800369,Action|Adventure|Drama|Fantasy|IMAX
189,31.5,tt0080120,Action|Adventure|Crime|Thriller
190,5,tt0080130,Horror|Thriller
191,40.5,tt0080179,Action|Comedy
192,5,tt0080263,Crime
193,20.5,tt0803096,Action|Adventure|Fantasy
194,27.5,tt0080310,Drama|War
195,6,tt0080354,Action|Horror|Sci-Fi
196,25,tt0080360,Drama|Sci-Fi
197,29.5,tt0080388,Crime|Drama|Romance
198,11,tt0080391,Comedy|Horror
199,3,tt0080421,Sci-Fi
200,4,tt0080436,Action|Comedy
201,3.5,tt0804461,Drama|Thriller
202,25.5,tt0804497,Comedy|Drama
203,320,tt0080455,Action|Comedy|Musical
204,6,tt0804555,Action|Horror|Thriller
205,4,tt0080474,Crime|Drama
206,199,tt0080487,Comedy
207,10,tt0080516,Horror|Mystery|Thriller
208,8.5,tt0080539,Comedy|Drama
209,7.5,tt0080556,Drama|Romance
210,28.5,tt0805564,Comedy|Drama
211,4,tt0080610,Drama|Romance
212,3,tt0080623,Action|Comedy
213,889.5,tt0080684,Action|Adventure|Sci-Fi
214,30,tt0080716,Drama|Musical
215,25.5,tt0080745,Action|Adventure|Sci-Fi
216,12.5,tt0080749,Horror
217,3.5,tt0808146,Comedy|Romance
218,55.5,tt0808151,Crime|Drama|Mystery|Thriller
219,9,tt0080836,Action|Sci-Fi|Thriller
220,14,tt0808399,Drama|Romance
221,5,tt0808508,Animation|Children|Comedy
222,6.5,tt0808510,Comedy|Fantasy
223,12,tt0080889,Comedy
224,1.5,tt0080904,Horror|Sci-Fi
225,16.5,tt0080979,Drama|War
226,5,tt0809951,Comedy
227,3.5,tt0081070,Drama|Thriller
228,3.5,tt0810784,Drama|Romance
229,2,tt0810900,Comedy|Drama|Musical|Romance
230,11.5,tt0810913,Comedy
231,9.5,tt0811080,Action|Children|Sci-Fi|IMAX
232,4.5,tt0811106,Comedy
233,12,tt0081150,Drama
234,6.5,tt0081176,Drama
235,5,tt0812243,Comedy|Crime|Drama|Horror
236,3,tt0081259,Action
237,3,tt0081318,Horror
238,4.5,tt0008133,Comedy
239,40.5,tt0081375,Comedy
240,5.5,tt0081376,Comedy|Mystery
241,4,tt0081400,Drama|Thriller
242,6.5,tt0814022,Action|Crime|Thriller
243,16.5,tt0814255,Adventure|Fantasy
244,4.5,tt0081427,Comedy
245,4,tt0081445,Action|Drama
246,13,tt0081454,Adventure|Sci-Fi|Thriller
247,5,tt0081480,Comedy|Romance
248,445,tt0081505,Horror
249,19,tt0815241,Comedy|Documentary
250,5,tt0815244,Comedy
251,21.5,tt0081534,Drama|Romance
252,18,tt0081554,Comedy|Drama
253,148,tt0081573,Action|Sci-Fi
254,153,tt0081633,Adventure|Comedy|Fantasy|Sci-Fi
255,291.5,tt0816692,Sci-Fi|IMAX
256,57.5,tt0816711,Action|Drama|Horror|IMAX
257,0.5,tt0081693,Action|Adventure|Fantasy|Sci-Fi
258,11.5,tt0817177,Comedy|Drama|Romance
259,8,tt0817230,Comedy|Romance
260,7,tt0817538,Comedy
261,2,tt0081764,Horror|Sci-Fi
262,8,tt0081874,Adventure|Comedy|Sci-Fi
263,2,tt0081964,Comedy|Drama
264,5,tt0082000,Action|Horror|Sci-Fi
265,7,tt0082009,Animation|Musical
266,28,tt0082031,Comedy|Romance
267,5.5,tt0082045,Comedy
268,40,tt0082089,Crime|Thriller
269,168.5,tt0082096,Action|Drama|War
270,27.5,tt0082136,Action|Comedy
271,7.5,tt0082146,Comedy
272,7.5,tt0821640,Comedy|Fantasy|Romance
273,7,tt0821642,Drama|Musical
274,101,tt0082198,Action|Adventure|Fantasy
275,10,tt0082199,Action|Adventure|Children|Comedy
276,5,tt0082250,Action|Drama
277,7.5,tt0082252,Documentary|Musical
278,4,tt0822818,Comedy
279,44,tt0822832,Comedy|Drama
280,24.5,tt0082288,Action|Adventure|Fantasy
281,134.5,tt0082340,Action|Adventure|Sci-Fi|Thriller
282,4,tt0082353,Thriller
283,4,tt0082370,Drama|Romance
284,74.5,tt0082398,Action|Adventure|Thriller
285,5,tt0082405,Comedy|Drama
286,17.5,tt0082418,Horror
287,2,tt0082427,Horror
288,3,tt0082449,Drama|Horror
289,38,tt0082474,Children|Comedy
290,26.5,tt0082484,Adventure|Drama
291,12,tt0082495,Horror
292,4,tt0082511,Horror
293,58,tt0082517,Comedy|Musical
294,14.5,tt0082533,Horror|Mystery
295,4,tt0082558,Comedy|Sci-Fi
296,161.5,tt0082694,Action|Adventure|Sci-Fi|Thriller
297,4,tt0082726,Comedy
298,2.5,tt0827521,Action|Crime|Thriller
299,3.5,tt0082755,Comedy|Crime
300,12.5,tt0082766,Drama
301,0.5,tt0082782,Drama|Horror|Thriller
302,3.5,tt0828154,Documentary
303,19.5,tt0082817,Action|Drama
304,2,tt0082910,Horror|Sci-Fi
305,14,tt0829150,Action|Drama|Fantasy
306,3.5,tt0829459,Drama|Thriller
307,212.5,tt0829482,Comedy
308,841.5,tt0082971,Action|Adventure
309,6.5,tt0082979,Drama|Romance
310,7.5,tt0830558,Crime|Drama|Horror|Thriller
311,4,tt0830570,Drama|Romance
312,129,tt0083131,Comedy|War
313,34,tt0831387,Action|Adventure|Sci-Fi|IMAX
314,5,tt0831887,Action|Comedy|Fantasy|Thriller
315,18.5,tt0831888,Action|Adventure|Animation|Crime|Fantasy
316,6,tt0083254,Comedy
317,4.5,tt0083271,Comedy|Crime
318,7.5,tt0832903,Documentary
319,4,tt0083318,Documentary
320,39.5,tt0083511,Action|Comedy|Crime|Drama
321,60.5,tt0083530,Comedy
322,50,tt0083564,Children|Musical
323,9,tt0083590,Documentary|War
324,14,tt0083630,Action|Adventure|Fantasy
325,3,tt0083642,Comedy|Drama|Musical|Romance
326,3,tt0083686,Comedy|Romance
327,7.5,tt0083702,Documentary
328,43,tt0083767,Horror
329,120.5,tt0083791,Adventure|Fantasy
330,72,tt0838221,Adventure|Comedy|Drama
331,5.5,tt0838232,Adventure|Comedy|Mystery
332,18.5,tt0083851,Drama
333,459.5,tt0083866,Children|Drama|Sci-Fi
334,5.5,tt0083922,Drama|Fantasy|Mystery
335,146,tt0083929,Comedy|Drama|Romance
336,13.5,tt0083946,Adventure|Drama
337,3.5,tt0083967,Drama
338,29,tt0839980,Comedy
339,39.5,tt0084021,Comedy|Musical|Romance
340,16.5,tt0841046,Comedy|Musical
341,5,tt0084112,Crime|Drama|Thriller
342,13.5,tt0084237,Animation|Children|Fantasy
343,3.5,tt0084266,Action
344,13.5,tt0084296,Drama|Romance|Western
345,4.5,tt0084315,Animation|Sci-Fi
346,37.5,tt0084352,Comedy
347,30.5,tt0084370,Comedy
348,30.5,tt0084412,Comedy
349,4,tt0084422,Drama|War
350,51,tt0084434,Drama|Romance
351,60,tt0844471,Animation|Children|Fantasy|IMAX
352,5,tt0084472,Horror|Sci-Fi
353,4,tt0844794,Drama|Romance
354,14,tt0845046,Children|Comedy|Drama
355,161,tt0084516,Horror|Thriller
356,13,tt0084589,Drama
357,3.5,tt0845955,Horror
358,4,tt0084628,Documentary
359,6,tt0846308,Children|Comedy|Drama|Mystery
360,73,tt0084649,Adventure|Animation|Children|Drama
361,5.5,tt0084695,Horror
362,233.5,tt0084726,Action|Adventure|Sci-Fi|Thriller
363,23.5,tt0084745,Horror|Sci-Fi
364,4,tt0084783,Drama
365,3,tt0084786,Comedy
366,9.5,tt0084809,Comedy
367,6,tt0084814,Comedy|Crime
368,2,tt0848281,Comedy
369,6,tt0848537,Adventure|Animation|Fantasy
370,8.5,tt0848557,Horror|Sci-Fi
371,42.5,tt0084865,Comedy|Musical|Romance
372,3.5,tt0084921,Action
373,3,tt0084938,Comedy
374,8,tt0085127,Action|Comedy
375,4.5,tt0085154,Drama|Romance
376,5,tt0085159,Horror
377,3,tt0085204,Adventure|Crime|Drama
378,3,tt0085255,Action|Crime|Drama
379,3.5,tt0085271,Sci-Fi|Thriller
380,6.5,tt0853096,Crime|Drama|Mystery|Thriller
381,2.5,tt0085327,Action|Adventure|Comedy
382,14,tt0085346,Comedy
383,15.5,tt0085382,Horror|Thriller
384,4.5,tt0085426,Drama|Sci-Fi
385,3,tt0085461,Drama
386,17.5,tt0085474,Comedy|Documentary
387,4,tt0085475,Drama|Musical|Mystery
388,1.5,tt0085542,Animation|Fantasy
389,46,tt0085549,Drama|Romance
390,4,tt0856288,Horror|Thriller
391,6.5,tt0085636,Horror
392,4.5,tt0857191,Drama|Romance
393,8.5,tt0857265,Drama|Mystery|Thriller
394,42.5,tt0085809,Documentary
395,14.5,tt0085811,Action|Adventure|Fantasy|Sci-Fi
396,1,tt0085868,Comedy
397,32.5,tt0085894,Comedy
398,1,tt0085937,Horror
399,158,tt0085959,Comedy
400,95,tt0085995,Comedy
401,37.5,tt0086005,Adventure|Drama
402,59.5,tt0086066,Drama
403,4,tt0086087,Comedy|Drama|Romance
404,7,tt0086129,Comedy
405,3,tt0086143,Comedy
406,3.5,tt0861689,Drama|Mystery|Romance|Thriller
407,43,tt0861739,Action|Crime|Drama|Thriller
408,144.5,tt0086200,Comedy
409,2.5,tt0862467,Action|Drama|War
410,13.5,tt0862846,Comedy|Drama
411,2.5,tt0862856,Comedy|Horror|Thriller
412,5.5,tt0086325,Action|Comedy
413,5,tt0086333,Crime|Mystery
414,4.5,tt0086361,Comedy|Drama|Musical
415,39,tt0086373,Comedy
416,17,tt0086423,Drama|Romance|Western
417,83.5,tt0086425,Comedy|Drama
418,13,tt0864835,Adventure|Animation|Comedy
419,9,tt0086491,Fantasy|Horror|Sci-Fi|Thriller
420,29.5,tt0086541,Fantasy|Horror|Sci-Fi|Thriller
421,11.5,tt0865556,Action|Adventure|Comedy|Fantasy
422,6,tt0086605,Action|Comedy|Crime
423,30.5,tt0086617,Drama|Romance|War
424,4,tt0086619,Drama|Musical|Romance
425,7,tt0866437,Comedy|Drama|Romance
426,11.5,tt0866439,Comedy|Romance
427,4,tt0086723,Adventure|Drama|Sci-Fi
428,74.5,tt0086856,Adventure|Comedy|Sci-Fi
429,7,tt0086859,Romance
430,5,tt0086873,Comedy|Fantasy
431,4,tt0086907,Documentary
432,14.5,tt0086927,Comedy
433,1,tt0086946,Drama|Musical
434,156.5,tt0086960,Action|Comedy|Crime|Drama
435,17.5,tt0086969,Drama|War
436,25.5,tt0086973,Comedy|Romance
437,76,tt0086979,Crime|Drama|Film-Noir
438,2.5,tt0086984,Mystery|Thriller
439,9,tt0086993,Adventure|Drama
440,6,tt0086998,Drama|Musical
441,5,tt0086999,Musical
442,21,tt0087003,Comedy
443,4,tt0870090,Drama
444,35.5,tt0870111,Drama
445,4,tt0870211,War
446,4.5,tt0087042,Comedy
447,27,tt0087050,Horror|Thriller
448,3,tt0087062,Action|Comedy
449,2,tt0087075,Fantasy|Horror
450,25,tt0087078,Action|Adventure|Fantasy
451,6.5,tt0087089,Crime|Musical
452,34.5,tt0871426,Comedy
453,4,tt0871427,Sci-Fi
454,16,tt0087175,Horror|Sci-Fi|Thriller
455,4,tt0087188,Comedy|War
456,4.5,tt0087225,Adventure|Children|Fantasy|Sci-Fi
457,16.5,tt0087231,Crime|Drama|Thriller
458,20,tt0087265,Comedy|Drama
459,51,tt0087277,Drama
460,4,tt0087280,Drama|Thriller
461,15.5,tt0087298,Horror
462,453,tt0087332,Action|Comedy|Sci-Fi
463,3,tt0087344,Action|Horror|Sci-Fi|Thriller
464,3,tt0873886,Action|Crime|Horror|Thriller
465,2,tt0087425,Comedy
466,393,tt0087469,Action|Adventure|Fantasy
467,3,tt0874957,Comedy|Crime|Mystery
468,20,tt0087507,Comedy
469,4,tt0875113,Comedy
470,92,tt0087544,Adventure|Animation|Drama|Fantasy|Sci-Fi
471,112.5,tt0087553,Drama|War
472,7.5,tt0087578,Action|Comedy|Crime|Romance
473,3.5,tt0087635,Comedy
474,5,tt0087650,Comedy|Romance
475,44,tt0876563,Adventure|Animation|Children|Fantasy
476,12.5,tt0087700,Comedy
477,5,tt0877057,(no genres listed)
478,12.5,tt0087727,Action|War
479,15.5,tt0087747,Comedy|Drama
480,50,tt0087755,Children|Comedy|Musical
481,87.5,tt0087781,Drama
482,81,tt0087800,Horror|Thriller
483,52,tt0087803,Drama|Sci-Fi
484,4,tt0087810,Comedy|Romance
485,65,tt0087843,Crime|Drama
486,3.5,tt0878674,Drama
487,114,tt0878804,Drama
488,14,tt0087884,Drama|Romance
489,8,tt0087892,Adventure|Drama
490,3.5,tt0087909,Horror|Mystery|Thriller
491,17,tt0087921,Drama
492,66.5,tt0087928,Comedy|Crime
493,7,tt0087932,Drama
494,13.5,tt0087957,Drama|Musical
495,7,tt0087980,Drama
496,48,tt0087985,Action|Drama|War
497,71,tt0087995,Comedy|Sci-Fi
498,37.5,tt0088000,Comedy
499,14,tt0088007,Drama
500,10.5,tt0088024,Sci-Fi|Thriller
501,3.5,tt0880502,Drama
502,3,tt0880578,Crime|Thriller
503,3.5,tt0088117,Horror|Thriller
504,4.5,tt0881200,Action|Drama|War
505,176.5,tt0088128,Comedy|Romance
506,159,tt0088161,Comedy|Fantasy|Romance
507,137,tt0088170,Action|Adventure|Sci-Fi
508,41,tt0088172,Adventure|Drama|Romance|Sci-Fi
509,23.5,tt0088184,Comedy|Drama
510,20,tt0088206,Action|Adventure|Fantasy
511,510.5,tt0088247,Action|Sci-Fi|Thriller
512,4,tt0088263,Horror
513,3,tt0088272,Thriller
514,9,tt0088275,Documentary
515,3.5,tt0882977,Action|Drama|Thriller
516,4,tt0882997,Animation
517,154,tt0088323,Adventure|Children|Fantasy
518,48,tt0884328,Horror|Sci-Fi
519,4,tt0088461,Comedy|Drama
520,19,tt0884732,Comedy
521,12,tt0088650,Documentary
522,4.5,tt0886539,Drama
523,26.5,tt0088680,Comedy|Thriller
524,7,tt0088707,Drama
525,5,tt0088708,Action|Adventure
526,13.5,tt0088727,Children|Drama
527,690.5,tt0088763,Adventure|Comedy|Sci-Fi
528,136,tt0887883,Comedy|Crime|Drama
529,138,tt0887912,Action|Drama|Thriller|War
530,30,tt0088814,Adventure|Animation|Children|Fantasy
531,246.5,tt0088846,Fantasy|Sci-Fi
532,427,tt0088847,Comedy|Drama
533,4,tt0888817,Animation|Comedy
534,3,tt0088885,Animation|Children|Fantasy
535,14.5,tt0088889,Horror
536,61,tt0088930,Comedy|Crime|Mystery|Thriller
537,140.5,tt0088933,Comedy|Sci-Fi
538,47,tt0088939,Drama
539,16,tt0889573,Comedy|Romance
540,36.5,tt0889583,Comedy
541,3.5,tt0889588,Drama|War
542,2,tt0088979,Adventure|Children|Sci-Fi
543,29,tt0088993,Horror|Sci-Fi|Thriller
544,3,tt0089003,Action|Drama
545,4.5,tt0089015,Drama
546,64,tt0089017,Comedy|Drama|Romance
547,3,tt0089087,Action|Adventure|Drama
548,16,tt0089092,Adventure|Drama|Sci-Fi
549,6,tt0089110,Adventure|Children|Fantasy|Sci-Fi
550,7,tt0089114,Adventure|Children|Sci-Fi
551,18,tt0089126,Comedy
552,8,tt0891527,Drama|Thriller|War
553,6,tt0089153,Action|Adventure|Drama|War
554,1,tt0089167,Comedy|Romance
555,5,tt0089173,Horror
556,43,tt0089175,Comedy|Horror|Thriller
557,10,tt0089208,Comedy
558,203.5,tt0089218,Action|Adventure|Children|Comedy|Fantasy
559,2.5,tt0089222,Comedy
560,8.5,tt0892318,Drama|Romance
561,4,tt0089276,Drama
562,209,tt0892769,Adventure|Animation|Children|Fantasy|IMAX
563,25,tt0892791,Adventure|Animation|Children|Comedy|Fantasy|IMAX
564,4,tt0892899,Action|Horror
565,2,tt0089308,Horror
566,25,tt0089360,Crime|Romance|Thriller
567,59,tt0089370,Action|Adventure|Comedy|Romance
568,8.5,tt0089374,Action|Comedy|Crime|Thriller
569,11,tt0089393,Comedy
570,2.5,tt0089421,Adventure|Comedy
571,15.5,tt0089424,Drama
572,8,tt0089461,Action|Comedy|Drama
573,40,tt0089469,Adventure|Fantasy|Romance
574,12.5,tt0089489,Horror|Sci-Fi
575,78.5,tt0089530,Action|Adventure|Sci-Fi
576,1,tt0089538,Comedy
577,24,tt0089560,Drama
578,5,tt0089604,Action|War
579,37.5,tt0089606,Comedy|Drama
580,2,tt0089622,Comedy|Sci-Fi
581,11.5,tt0089652,Adventure|Sci-Fi
582,39.5,tt0089670,Adventure|Comedy|Romance
583,23.5,tt0089686,Horror
584,9,tt0089730,Comedy|Horror
585,0.5,tt0897361,Crime|Drama|Thriller
586,5,tt0897387,Adventure|Animation|Comedy|Fantasy
587,30.5,tt0089767,Western
588,73.5,tt0089791,Adventure|Comedy
589,5.5,tt0089798,Drama|Romance
590,10,tt0089826,Comedy
591,35,tt0898367,Adventure|Drama|Thriller
592,1.5,tt0089839,Comedy
593,2,tt0089847,Action|Comedy|Drama|Thriller
594,48.5,tt0089853,Comedy|Drama|Fantasy|Romance
595,8.5,tt0089869,Drama|Mystery|Sci-Fi
596,66.5,tt0089881,Drama|War
597,34.5,tt0089885,Comedy|Horror|Sci-Fi
598,73.5,tt0089886,Comedy
599,7,tt0089901,Action|Comedy|Crime|Thriller
600,15,tt0089907,Comedy|Horror|Sci-Fi
601,18,tt0089908,Adventure|Children|Fantasy
602,78.5,tt0089927,Action|Drama
603,26,tt0089941,Action|Adventure|Drama|Thriller
604,5,tt0089960,Drama
605,3,tt0089981,Comedy|Romance
606,8,tt0090021,Adventure|Drama|Horror|Mystery|Thriller
607,16,tt0090022,Action|Western
608,4,tt0090037,Drama|Romance
609,5.5,tt0090056,Comedy
610,51.5,tt0090060,Drama|Romance
611,7,tt0090095,Crime|Drama|Romance|Thriller
612,10,tt0090098,Comedy
613,15,tt0090103,Comedy|Romance
614,3,tt0090110,Drama
615,22,tt0090142,Comedy|Fantasy
616,14,tt0901476,Comedy|Romance
617,5,tt0901481,Drama|War
618,19,tt0901487,Action|Adventure|Comedy|Western
619,4.5,tt0901507,Action|Crime|Drama
620,2.5,tt0090180,Action|Crime|Drama|Thriller
621,3,tt0090182,Documentary
622,17,tt0090190,Comedy|Horror
623,8.5,tt0090203,Drama
624,4.5,tt0090206,Comedy
625,8,tt0090219,Comedy|Drama|Romance
626,5.5,tt0902272,Action|Adventure|Animation|Fantasy|Sci-Fi
627,5,tt0902290,Comedy|Horror
628,2.5,tt0090248,Animation|Fantasy|Horror
629,67.5,tt0090264,Action|Adventure|Thriller
630,22.5,tt0090274,Comedy
631,68.5,tt0090305,Comedy|Fantasy|Sci-Fi
632,3,tt0903135,Animation
633,3,tt0090319,Drama
634,146,tt0090329,Drama|Romance|Thriller
635,0.5,tt0090334,Action|Fantasy
636,2.5,tt0090350,Action|Crime|Drama
637,37,tt0090357,Action|Adventure|Children|Fantasy|Mystery|Thriller
638,152.5,tt0903624,Adventure|Fantasy|IMAX
639,13,tt0903657,Drama
640,6,tt0090366,Drama
641,5,tt0090368,Drama|Romance
642,3,tt0904049,Horror
643,14,tt0905372,Horror|Mystery|Sci-Fi|Thriller
644,181,tt0090555,Adventure|Comedy
645,3,tt0090556,Drama
646,7,tt0090557,Drama|Musical
647,11,tt0090567,Action|Mystery|Thriller
648,13.5,tt0090570,Drama|Romance
649,27,tt0090583,Comedy|Drama|Romance
650,499.5,tt0090605,Action|Adventure|Horror|Sci-Fi
651,5,tt0906325,Comedy
652,57,tt0090633,Adventure|Animation|Children|Comedy
653,6,tt0090655,Horror
654,22,tt0090660,Comedy|Crime
655,10,tt0906665,Action|Western
656,10,tt0090670,Crime|Drama
657,46.5,tt0090685,Comedy
658,1,tt0090693,Action|Crime|Drama
659,108,tt0090728,Action|Adventure|Comedy|Fantasy
660,6,tt0090729,Adventure|Fantasy|Sci-Fi
661,5,tt0090738,Crime|Drama|Mystery|Thriller
662,181.5,tt0090756,Drama|Mystery|Thriller
